entry|filename|title|author|year|path|count
38984|55726-0.txt|The Blue Duchess|Paul Bourget|1909|_theData|1
38991|55732-8.txt|Palace and Hovel|Daniel Joseph Kirwan|1963|_theData|2
38995|55737-0.txt|Queen Zixi of Ix|L Frank Baum|1971|_theData|2
39016|55761-8.txt|The Philosophy of Spiritual Activity|Rudolph Steiner|1922|_theData|1
39019|55764-0.txt|Dave Porter's Great Search|Edward Stratemeyer|1917|_theData|1
39033|55779-8.txt|To Herat and Cabul|G A Henty|1901|_theData|1
39046|55793-0.txt|Tube, Train, Tram, and Car|Arthur H Beavan|1903|_theData|1
39048|55798-8.txt|False Evidence|E Phillips Oppenheim|1911|_theData|1
39070|55822-8.txt|Argonauts of the Western Pacific|Bronislaw Malinowski|1932|_theData|1
39087|55840-0.txt|Seekers in Sicily|Elizabeth Bisland and Anne Hoyt|1909|_theData|1
39097|55850-0.txt|Leaves from the Diary of an Impressionist|Lafcadio Hearn|1911|_theData|1
39128|55894-0.txt|The Pleasures of Collecting|Gardner Callahan Teall|1920|_theData|1
39133|559.txt|Greenmantle|John Buchan|1916|_theData|1
39166|55947-0.txt|Dean Dunham|Horatio Alger|1900|_theData|1
39180|55960-8.txt|The Lady from Nowhere|Fergus Hume|1902|_theData|1
39181|55961-8.txt|The Millionaire Mystery|Fergus Hume|1901|_theData|1
39184|55964-0.txt|The Sapphire Signet|Augusta Huiell Seaman|1919|_theData|1
39193|55975-0.txt|Voyager Encounters Jupiter|National Aeronautics and Space Administration|1979|_theData|1
39201|55982-0.txt|Forward Pass|Ralph Henry Barbour|1920|_theData|1
39209|55993-0.txt|The Diamond Ship|Max Pemberton|1907|_theData|1
39213|55997-0.txt|An Illustrated Handbook of Mount Vernon|Mount Vernon Ladies Association|1936|_theData|2
39216|560.txt|Mr. Standfast|John Buchan|1953|_theData|2
39219|56002-0.txt|Studies in Greek Scenery, Legend and History|James George Frazer|1919|_theData|1
39229|56013-0.txt|The White Dove|William J Locke|1900|_theData|1
39230|56014-0.txt|The Demagogue and Lady Phayre|William J Locke|1911|_theData|1
39234|56018-0.txt|Business Administration|Various|1921|_theData|1
39251|56038-0.txt|Port Arthur|Richard Barry|1905|_theData|1
39261|56050-0.txt|Castillo de San Marcos|National Park Service|1942|_theData|1
39268|56061.txt|In Tamal Land|Helen Bingham|1906|_theData|1
39273|56073.txt|Captain Salt in Oz|Ruth Plumly Thompson|1936|_theData|1
39284|56083-0.txt|De Soto, Coronado, Cabrillo|David Lavender|1992|_theData|1
39292|56094-0.txt|Allegheny Episodes|Henry Wharton Shoemaker|1922|_theData|1
39293|56095-0.txt|Janus in Modern Life|W M Flinders Petrie|1907|_theData|1
39298|5610-0.txt|The Cardinal's Snuff-Box|Henry Harland|1900|_theData|3
39300|56101-8.txt|Sweet Rocket|Mary Johnston|1920|_theData|2
39303|56104-0.txt|Walks About Washington|Francis E Leupp|1915|_theData|1
39306|56109-0.txt|Bringing up the Boy|Carl Werner|1913|_theData|1
39307|5611-0.txt|The Satyricon|Petronius Arbiter|1902|_theData|1
39315|56121-0.txt|Shout Treason|Francis Foulke Beirne|1959|_theData|1
39331|56145-0.txt|Tribal Custom in Anglo-Saxon Law|Frederic Seebohm|1902|_theData|1
39346|56165-0.txt|Neither Here Nor There|Oliver Herford|1922|_theData|1
39357|56178-8.txt|Forward from Babylon|Louis Golding|1921|_theData|1
39362|56184-0.txt|Brother Van|Stella W Brummitt|1919|_theData|1
39365|56187-0.txt|Historical Manual of English Prosody|George Saintsbury|1910|_theData|1
39371|56197-0.txt|Cupid's Fair-Weather Booke|Oliver Herford|1911|_theData|1
39375|5620.txt|Palaces and Courts of the Exposition|Juliet James|1915|_theData|1
39379|56204-0.txt|The Unspeakable Scot|Thomas William Hodgson Crosland|1902|_theData|1
39392|56218-0.txt|Following the Sun-Flag|John Fox|1905|_theData|1
39394|56221-8.txt|Backwater|Dorothy M Richardson|1916|_theData|1
39409|56238-0.txt|Deerfoot on the Prairies|Edward S Ellis|1905|_theData|1
39416|56247-0.txt|Catty Atkins|Clarence Budington Kelland|1919|_theData|1
39425|5626.txt|The Motormaniacs|Lloyd Osbourne|1905|_theData|1
39430|56264-0.txt|Italian Fantasies|Israel Zangwill|1910|_theData|1
39435|56270-0.txt|The Story of Noah's Ark|E Boyd Smith|1985|_theData|1
39436|56271-0.txt|Municipal Housecleaning|William Parr Capes|1918|_theData|1
39456|5630.txt|The Story of "Mormonism"|James E Talmage|1920|_theData|1
39459|56303-0.txt|Agate Fossil Beds National Monument, Nebraska|United States National Park Service|1971|_theData|2
39461|56306-8.txt|Living the Radiant Life|George Wharton James|1916|_theData|1
39465|56310-8.txt|The Undercurrent|Robert Grant|1904|_theData|1
39469|56314-0.txt|Zigzag Journeys in the Camel Country|Samuel M Zwemer|1911|_theData|1
39473|56319-0.txt|Bobby in Movieland|Francis Finn|1921|_theData|1
39478|56323-0.txt|Motor Transports in War|Horace Wyatt|1914|_theData|1
39479|56324-0.txt|The city of the discreet|PÃo Baroja|1917|_theData|1
39489|56337-0.txt|Catcher Craig|Christy Mathewson|1915|_theData|1
39493|56340-0.txt|Tower of Ivory|Gertrude Atherton|1910|_theData|1
39500|56348-0.txt|From Dublin to Chicago|George A Birmingham|1914|_theData|1
39501|56349-0.txt|Goodbird the Indian|Edward Goodbird|1914|_theData|1
39506|56356-8.txt|The Scarlet Bat|Fergus Hume|1905|_theData|1
39507|56357-0.txt|The Laughing Willow|Oliver Herford|1918|_theData|1
39544|56403-0.txt|The Future of the Women's Movement|Helena M Helena Maria Swanwick|1913|_theData|1
39555|56415-0.txt|Making the Nine|Albertus T Dudley|1904|_theData|1
39556|56416-0.txt|John Baring's House|Elsie Singmaster|1920|_theData|1
39568|5643-0.txt|Ranson's Folly|Richard Harding Davis|1903|_theData|2
39575|56439-0.txt|Old Clinkers|Harvey J OHiggins|1909|_theData|1
39578|56442-0.txt|Romantic Cities of Provence|Mona Caird|1906|_theData|1
39587|56453-8.txt|The Egregious English|T W H Thomas William Hodgson Crosland|1903|_theData|2
39593|56464-0.txt|Turkish Literature|Various|1901|_theData|1
39597|56469-0.txt|Five Years in a Persian Town|Napier Malcolm|1905|_theData|1
39599|56470-8.txt|The Great Pearl Secret|C N Williamson|1921|_theData|1
39605|56479-0.txt|Hymn Stories of the Twentieth Century|William John Hart|1948|_theData|2
39632|56514-0.txt|Wild Roses|Howard R Driggs|1916|_theData|1
39633|56516-0.txt|Coppertop|Harold Gaze|1920|_theData|1
39639|56526-8.txt|How the Garden Grew|Maud Maryon|1900|_theData|1
39640|56527-0.txt|In a Quiet Village|Sabine BaringGould|1900|_theData|1
39641|56528-8.txt|Germinal|Émile Zola|1901|_theData|1
39658|56550-8.txt|The Popol Vuh|Lewis Spence|1908|_theData|1
39660|56552-0.txt|Patty's Pleasure Trip|Carolyn Wells|1909|_theData|1
39665|56557-0.txt|The Life and Times of Alfred the Great|Charles Plummer|1902|_theData|1
39674|5657.txt|The Practice of the Presence of God|Brother Lawrence|1906|_theData|2
39675|56570-8.txt|Breaking into the movies|John Emerson|1921|_theData|1
39681|56577-8.txt|Adrian Savage|Lucas Malet|1911|_theData|1
39684|5658-0.txt|Lord Jim|Joseph Conrad|1920|_theData|3
39691|56588-0.txt|What a Girl Can Make and Do|Lina Beard|1902|_theData|1
39696|56594-8.txt|Head of the Lower School|Dorothea Mary Moore|1920|_theData|1
39713|56612-0.txt|My Story|Anson Mills|1918|_theData|1
39716|56615-0.txt|Musical Studies|Ernest Newman|1905|_theData|1
39726|56628-0.txt|An Essay on Colophons|Alfred W Pollard|1905|_theData|1
39733|56637-0.txt|Natural & Artificial Sewage Treatment|Alfred S Jones|1902|_theData|1
39734|56638-0.txt|Hand Grenades|Graham M Ainslie|1917|_theData|1
39743|56651-0.txt|Primus Annus|Walter Lionel Paine|1925|_theData|1
39744|56652-0.txt|Kitty of the Roses|Ralph Henry Barbour|1904|_theData|1
39752|56660-0.txt|You're on the Air|William Heyliger|1941|_theData|1
39754|56663-0.txt|Joseph Priestley|Thomas Edward Thorpe|1906|_theData|2
39755|56664-8.txt|Honeycomb|Dorothy M Richardson|1917|_theData|1
39761|56673-0.txt|Vagabonding down the Andes|Harry Alverson Franck|1917|_theData|1
39763|56675-8.txt|The Attic Guest|Robert E Knowles|1909|_theData|1
39770|56683.txt|The Shaggy Man of Oz|Jack Snow|1991|_theData|1
39778|56691.txt|Saturday Night Thoughts|Orson F Whitney|1921|_theData|1
39785|56698.txt|The Latter-Day Prophet|George Q Cannon|1912|_theData|1
39786|56699.txt|The Stone Axe of Burkamukk|Mary Grant Bruce|1922|_theData|1
39787|5670.txt|Jacob's Room|Virginia Woolf|1923|_theData|1
39790|56703-0.txt|Ketchup|A W Bitting|1915|_theData|1
39796|56710-0.txt|Venomous Arthropod Handbook|Terry L Biery|1977|_theData|1
39801|56717-0.txt|Members of the Family|Owen Wister|1911|_theData|1
39805|56720-0.txt|Lanagan|Edward H Hurlbut|1913|_theData|1
39811|56728-8.txt|A Modern Purgatory|Carlo de Fornaro|1917|_theData|1
39812|5673-0.txt|The Young Musician|Horatio Alger|1979|_theData|3
39813|56730-0.txt|Tony The Tramp|Horatio Alger|1909|_theData|1
39814|56732-0.txt|A Vagabond Journey Around the World|Harry Alverson Franck|1920|_theData|1
39816|56736-0.txt|Chronicles of Chicora Wood|Elizabeth W Allston Elizabeth Pringle|1976|_theData|1
39817|56738-0.txt|Paint & Colour Mixing|Arthur Seymour Jennings|1921|_theData|1
39827|5675.txt|The Holiday Round|A A Milne|1927|_theData|1
39828|56750-0.txt|Tarry thou till I come|George Croly|1901|_theData|1
39852|56779-0.txt|The Erotic Motive in Literature|Albert Mordell|1919|_theData|1
39854|56780-8.txt|The Hemlock Avenue Mystery|Roman Doubleday|1908|_theData|1
39862|56792-0.txt|A Year in a Yawl|Russell Doubleday|1906|_theData|1
39863|56795-0.txt|The Story-book of Science|JeanHenri Fabre|1915|_theData|1
39886|56827-0.txt|Whitewash|Horace Annesley Vachell|1920|_theData|1
39901|56841-8.txt|The Disappearing Eye|Fergus Hume|1909|_theData|1
39909|56852-0.txt|Time and Free Will|Henri Bergson|1910|_theData|1
39922|56872-0.txt|Minerva's Manoeuvres|Charles Battell Loomis|1905|_theData|1
39938|56893-0.txt|Nervous Ills|Boris Sidis|1922|_theData|1
39945|56902-8.txt|The Soul Scar|Arthur Benjamin Reeve|1919|_theData|1
39946|56903-0.txt|Introduction to the scientific study of education|Charles Hubbard Judd|1918|_theData|1
39956|56911-0.txt|The New Century Standard Letter-Writer|Alfred B Chambers|1900|_theData|1
39971|56934-0.txt|The Venus of Milo|Paul Carus|1916|_theData|1
39991|5696.txt|Yankee Girl at Fort Sumter|Alice Turner Curtis|1920|_theData|2
39995|56963-8.txt|Fun o' the Forge|Brian OHiggins|1910|_theData|1
39997|56965-8.txt|The Wheels of Time|Florence Louisa Barclay|1910|_theData|1
40001|56970-0.txt|Mrs. Farrell|William Dean Howells|1921|_theData|1
40002|56971-0.txt|Patroon van Volkenberg|Henry Thew Stephenson|1900|_theData|1
40011|56984-8.txt|Sussex Gorse|Sheila KayeSmith|1916|_theData|1
40026|57002-0.txt|The Challoners|E F Benson|1904|_theData|1
40030|57006-0.txt|The Freaks of Mayfair|E F Benson|1916|_theData|1
40050|57028-8.txt|A Dominie's Log|Alexander Sutherland Neill|1918|_theData|1
40053|57031-0.txt|Cotton Weaving and Designing|John T Taylor|1909|_theData|1
40054|57033-0.txt|The Harmonicon|Various|1989|_theData|1
40074|57059-8.txt|A Dominie Dismissed|Alexander Sutherland Neill|1917|_theData|1
40075|5706.txt|Time and Change|John Burroughs|1924|_theData|1
40079|57063-0.txt|Stories of Symphonic Music|Lawrence Gilman|1907|_theData|1
40102|57097-0.txt|The Icknield Way|Edward Thomas|1913|_theData|1
40109|57106-0.txt|The Charm of Scandinavia|Francis Edward Clark and Sydney Clark|1914|_theData|1
40112|57109.txt|Unfailing Springs|J Hudson Taylor|1929|_theData|1
40119|57118-0.txt|The Padre Island Story|Loraine Daly|1969|_theData|3
40123|5712.txt|Sculpture of the Exposition Palaces and Courts|Juliet James|1915|_theData|1
40127|57123-0.txt|Kellogg's Great Crops of Strawberries|R M Kellogg Co|1918|_theData|1
40132|57130-0.txt|Chats on Violoncellos|Olga Racster|1907|_theData|1
40133|57132-0.txt|Caesar Borgia|John Leslie Garner|1912|_theData|1
40136|57135-0.txt|Guide to Historic Plymouth|A S Burbank|1908|_theData|1
40137|57136-0.txt|Science from an Easy Chair|Ray Lankester|1913|_theData|1
40154|57154-0.txt|Girls of the Morning-Glory Camp Fire|Isabel Hornibrook|1916|_theData|1
40163|57165-0.txt|Mark Tidd|Clarence B Kelland|1917|_theData|1
40167|57169-0.txt|Material Classification|Various|1919|_theData|1
40168|5717-8.txt|Bergson and His Philosophy|J Alexander Gunn|1976|_theData|3
40175|57177-8.txt|Australia at War|Will Dyson|1918|_theData|2
40176|57178-0.txt|The Life of a Fossil Hunter|Charles H Sternberg|1909|_theData|1
40178|5718-8.txt|The Great Salt Lake Trail|Colonel Henry Inman|1966|_theData|1
40186|57190-0.txt|Seeing the West|K E M Kate Ethel Mary Dumbell|1920|_theData|1
40194|5720.txt|A Shropshire Lad|A E Housman|1906|_theData|2
40200|57207-0.txt|In a Syrian Saddle|Ada GoodrichFreer|1905|_theData|1
40202|5721-0.txt|A House of Gentlefolk|Ivan Turgenev|1917|_theData|3
40208|57218-0.txt|A Book of Jewish Thoughts|Various|1921|_theData|1
40209|5722.txt|The Shewing-up of Blanco Posnet|George Bernard Shaw|1913|_theData|1
40222|5724-8.txt|A Book of Operas|Henry Edward Krehbiel|1910|_theData|1
40233|57252-0.txt|The Indians of the Pike's Peak Region|Irving Howbert|1914|_theData|1
40234|57254-0.txt|"Good-Morning, Rosamond!"|Constance Lindsay Skinner|1917|_theData|1
40247|57271-0.txt|What Outfit Buddy?|T Howard Kelly|1920|_theData|1
40256|57283-8.txt|The Century of the Child|Ellen Karolina Sofia Key|1909|_theData|1
40258|57287-0.txt|The Diary of a French Private|Gaston Riou|1916|_theData|1
40268|57297-0.txt|Veiled Women|Marmaduke William Pickthall|1913|_theData|1
40278|57307-0.txt|Fighting Germany's Spies|French Strother|1918|_theData|1
40279|57308-0.txt|The Mute Stones Speak|Paul Lachlan MacKendrick|1962|_theData|1
40284|57312-8.txt|The Nether Millstone|Fred M White|1907|_theData|1
40285|57313-8.txt|The Feeding of School Children|M E Mildred Emily Bulkley|1914|_theData|2
40286|57314-8.txt|The Yellow Face|Fred M White|1997|_theData|1
40288|57316-0.txt|West Point|Robert Charlwood Jr Richardson|1917|_theData|1
40289|57317-0.txt|The Secrets of the Self|Muhammad Iqbal|1940|_theData|1
40328|5736-8.txt|The Professional Aunt|Mary CE Wemyss|1910|_theData|3
40336|57371-0.txt|Fenris, the Wolf|Percy MacKaye|1905|_theData|1
40337|57372-8.txt|The Literary History of the Adelphi and its Neighbourhood|Austin Brereton|1908|_theData|1
40342|5738-0.txt|Cappy Ricks|Peter B Kyne|1916|_theData|3
40351|57391-0.txt|How to Install Electric Bells, Annunciators, and Alarms.|Norman H Schneider|1913|_theData|1
40361|57401-8.txt|The King's Scapegoat|Hamilton Drummond|1905|_theData|1
40363|57403-0.txt|The Letters of a Portuguese Nun|Marianna Alcoforado|1903|_theData|1
40366|57406-0.txt|What a Young Wife Ought to Know|Emma F Angell Drake|1902|_theData|1
40377|57418-8.txt|A Modern Madonna|Caroline Abbot Stanley|1906|_theData|1
40380|57422-0.txt|Cliff Dwellings of the Mesa Verde|Don Watson|1954|_theData|1
40384|57427-8.txt|The Sheep-Stealers|Violet Jacob|1902|_theData|1
40399|57442-0.txt|Royalty in All Ages|T F ThiseltonDyer|1903|_theData|1
40400|57443-0.txt|The Aviator and the Weather Bureau|Ford A Ford Ashman Carpenter|1917|_theData|1
40405|5745-0.txt|She and Allan|H Rider Haggard|1999|_theData|3
40415|5746-0.txt|The Ancient Allan|H Rider Haggard|1920|_theData|4
40419|57464-8.txt|Ten Degrees Backward|Ellen Thorneycroft Fowler|1915|_theData|1
40420|57466-8.txt|Jacqueline of the Carrier Pigeons|Augusta Huiell Seaman|1910|_theData|1
40454|57500-0.txt|A History of Economic Doctrines|Charles Gide|1915|_theData|1
40457|57503-8.txt|Irresolute Catherine|Violet Jacob|1908|_theData|1
40459|57507-8.txt|The Hopi Indians|Walter Hough|1915|_theData|1
40478|57527-0.txt|The great white way;|Albert Bigelow Paine|1901|_theData|1
40480|57529-0.txt|Lexington and Concord|Samuel V Chamberlain|1939|_theData|2
40489|5754-0.txt|Lysbeth|H Rider Haggard|1901|_theData|2
40505|5756.txt|The Guest of Quesnay|Booth Tarkington|1908|_theData|2
40507|57562-8.txt|Painting by Immersion and by Compressed Air|Arthur Seymour Jennings|1915|_theData|1
40509|57564-0.txt|Hall Caine|C Fred Kenyon|1901|_theData|1
40512|5757.txt|The Maid of Maiden Lane|Amelia E Barr|1900|_theData|2
40540|57602-0.txt|My German Prisons|H G Gilliland|1918|_theData|1
40549|57611-0.txt|Heroines of the Modern Stage|Forrest Izard|1915|_theData|1
40554|57617-0.txt|A Day in a Colonial Home|Della R Prescott|1921|_theData|2
40563|57627-0.txt|Mrs. Gaskell|Elizabeth Gaskell|1997|_theData|1
40567|57631-8.txt|The Power-House|John Buchan|1916|_theData|1
40572|57638-0.txt|The Chartreuse of Parma|MarieHenri Beyle Stendhal|1904|_theData|1
40579|57644-0.txt|The Saint of the Dragon's Dale|William Stearns Davis|1903|_theData|1
40603|57673-0.txt|The Garden God|Forrest Reid|1976|_theData|1
40617|5769.txt|The Shagganappi|E Pauline Johnson|1913|_theData|2
40618|57690-8.txt|The Luck of the Vails|E F Benson|1901|_theData|1
40639|57711-0.txt|Hudson Tercentenary|Frank Chamberlain|1909|_theData|2
40665|5774-0.txt|They Call Me Carpenter|Upton Sinclair|1922|_theData|2
40666|57740-0.txt|Kingsford, Quarter|Ralph Henry Barbour|1910|_theData|1
40680|57758-0.txt|Bess of the Woods|Warwick Deeping|1906|_theData|1
40699|5778-0.txt|Try and Trust|Horatio Alger|1900|_theData|2
40705|5779-0.txt|The Crushed Flower and Other Stories|Leonid Andreyev|1916|_theData|3
40710|57795-0.txt|The Sacred Wood|T S Eliot|1932|_theData|1
40717|57800-0.txt|The Flow of Time in the Connecticut Valley|George William Bain|1963|_theData|2
40721|57804-0.txt|Red Dusk and the Morrow|Paul Dukes|1922|_theData|1
40727|57813-8.txt|How to Master the Spoken Word|Edwin Gordon Lawrence|1913|_theData|1
40740|57830-8.txt|The Common Lot|Robert Herrick|1904|_theData|1
40744|57836-0.txt|Jinny the Carrier|Israel Zangwill|1919|_theData|1
40746|57838-0.txt|The Wild Irishman|Thomas William Hodgson Crosland|1905|_theData|1
40751|57845-0.txt|Fishing from the Earliest Times|William Radcliffe|1921|_theData|1
40757|57852-0.txt|Ideals in Art|Walter Crane|1905|_theData|1
40760|57857-0.txt|Antar|Anonymous|1980|_theData|1
40767|57864-0.txt|Dictionary of Historical Allusions|Thomas Benfield Harbottle|1903|_theData|1
40775|57881-0.txt|The Isle of Vanishing Men|W F Alder|1922|_theData|1
40777|57884-0.txt|The Little Moment of Happiness|Clarence Budington Kelland|1919|_theData|1
40778|57885-0.txt|The Tickencote Treasure|William Le Queux|1914|_theData|1
40792|5790-0.txt|Aria da Capo|Edna St Vincent Millay|1920|_theData|4
40801|57910-8.txt|Running Free|James B Connolly|1917|_theData|1
40818|5793.txt|Stories of Red Hanrahan|W B Yeats|1927|_theData|2
40822|57935-0.txt|Vicksburg National Military Park, Mississippi|William C Everhart|1956|_theData|2
40835|5795.txt|The Secret Rose|W B Yeats|1905|_theData|2
40849|57972-0.txt|Acid Rain and Our Nation's Capital|Elaine McGee|1997|_theData|1
40850|57973-0.txt|The Hurricane Hunters|Ivan Ray Tannehill|1956|_theData|2
40854|57978-0.txt|The Curious Lore of Precious Stones|George Frederick Kunz|1913|_theData|1
40865|57995-0.txt|Rose and Rose|E V Lucas|1921|_theData|1
40868|57999-0.txt|The Tragedies of Seneca|Lucius Annaeus Seneca|1904|_theData|1
40870|580-0.txt|The Pickwick Papers|Charles Dickens|1905|_theData|2
40877|58007-0.txt|Hurrell Froude|Louise Imogen Guiney|1904|_theData|1
40905|58034-0.txt|Hawaiian Flowers|Loraine E Kuck|1943|_theData|2
40926|5806.txt|The Pot Boiler|Upton Sinclair|1913|_theData|1
40932|58066-0.txt|The Silversmith in Eighteenth-Century Williamsburg|Thomas K Ford|1980|_theData|2
40943|58076-0.txt|Caliban by the Yellow Sands|Percy MacKaye|1916|_theData|1
40980|58115-8.txt|Like Another Helen|George Horton|1901|_theData|1
40989|58125-0.txt|Colonel Henry Ludington|Willis Fletcher Johnson|1907|_theData|1
41021|58165-0.txt|When You Were a Boy|Edwin Legrand Sabin|1905|_theData|1
41034|58179-8.txt|The Purpose of History|Frederick James Eugene Woodbridge|1916|_theData|1
41042|58186-0.txt|A Compendium on the Soul|AbuAly alHusayn Ibn Abdallah Ibn Sina|1906|_theData|1
41059|58202-0.txt|A Reaping|E F Benson|1915|_theData|1
41069|58216-0.txt|History of Atchison County Kansas|Sheffield Ingalls|1916|_theData|1
41101|58255-0.txt|Educating by Story-Telling|Katherine Dunlap Cather|1918|_theData|1
41106|58266-0.txt|War--What For?|George R Kirkpatrick|1910|_theData|1
41113|58274-0.txt|The Tragic Story of the Empress of Ireland|Logan Marshall|1914|_theData|1
41122|58285-0.txt|Girls of '64|Emilie Benson Knipe and Alden Arthur Knipe|1918|_theData|1
41143|58310-0.txt|John Lackland|Kate Norgate|1902|_theData|1
41148|58319-0.txt|The Story of Paper-making|Frank O Butler|1901|_theData|1
41155|58325-8.txt|Through One Administration|Frances Hodgson Burnett|1916|_theData|1
41167|58340-0.txt|Tarr|Percy Wyndham Lewis|1918|_theData|1
41171|58347-0.txt|A History of Aeronautics|Evelyn Charles Vivian|1921|_theData|2
41172|58348-0.txt|An Artist in Egypt|Walter Tyndale|1912|_theData|1
41173|58349-0.txt|History of Geography|John Scott Keltie|1913|_theData|1
41193|58379-0.txt|Montessori children|Carolyn Sherwin Bailey|1915|_theData|1
41205|58390-0.txt|Breaking the Wilderness|Frederick S Dellenbaugh|1905|_theData|1
41226|58410-0.txt|A Little Girl in Old Chicago|Amanda M Douglas|1904|_theData|1
41239|58423-0.txt|Eight Girls and a Dog|Carolyn Wells|1904|_theData|1
41244|58432-0.txt|Campfire Girls' Outing|Stella M Francis|1918|_theData|1
41246|58434-8.txt|Minkie|Louis Tracy|1907|_theData|1
41249|58437-0.txt|Colored Troops in the French Army|Department of State United States|1921|_theData|1
41257|58445-0.txt|The Market Reporter|Various|1920|_theData|1
41300|58490-0.txt|The Apothecary in Eighteenth-Century Williamsburg|Thomas K Ford|1965|_theData|1
41305|58495-0.txt|Secrets of meat curing and sausage making|Benjamin Heller  Co|1908|_theData|1
41317|58509-8.txt|Brave Belgians|Camille Buffin|1918|_theData|2
41333|58529-0.txt|Hobson-Jobson|Henry Yule|1903|_theData|1
41337|58533-8.txt|Forge of Foxenby|R A H Goodyear|1920|_theData|1
41353|58550-0.txt|Children of the Cliff|Belle Wiley|1905|_theData|2
41354|58551-0.txt|Lodrix the Little Lake Dweller|Belle Wiley|1904|_theData|2
41356|58553-0.txt|An Astronomer's Wife|Angelo Hall|1908|_theData|1
41366|58562-0.txt|From Grieg to Brahms|Daniel Gregory Mason|1902|_theData|1
41379|58576-8.txt|Fifty Years a Detective|Thomas Furlong|1912|_theData|2
41380|58577-0.txt|The Fur-Seal's Tooth|Kirk Munroe|1905|_theData|1
41388|58585-0.txt|The Prophet|Kahlil Gibran|1941|_theData|2
41411|58606-0.txt|An Essay on Laughter|James Sully|1902|_theData|1
41424|58619-0.txt|The Hymn-Book of the Modern Church|Arthur E Gregory|1903|_theData|1
41426|58620-8.txt|The Power of a Lie|Johan Bojer|1920|_theData|1
41428|58622-0.txt|The Briary Bush|Floyd Dell|1921|_theData|1
41430|58624-0.txt|Sailor and beachcomber|Arnold SafroniMiddleton|1915|_theData|1
41432|58626-0.txt|North Woods Manhunt|Paul Hutchens|1950|_theData|1
41458|58656-0.txt|The Child in Human Progress|George Henry Payne|1916|_theData|1
41466|58664-0.txt|My Rubaiyat|Sadakichi Hartmann|1916|_theData|1
41468|58666-0.txt|Riceyman Steps|Arnold Bennett|1928|_theData|1
41472|5867.txt|Rataplan|Ellen Velvin|1902|_theData|1
41482|58680-8.txt|The Land of Content|Edith Barnard Delano|1913|_theData|1
41485|58684-0.txt|Finding Themselves|Julia Stimson|1918|_theData|1
41486|58685-0.txt|The privilege of pain|Caroline Kane Mills Everett|1920|_theData|1
41491|58691-0.txt|Round about a Pound a Week|Maud Pember Reeves|1913|_theData|1
41495|58695-0.txt|Whale Primer|Theodore Joseph Walker|1979|_theData|2
41503|58703-0.txt|Key and Guide to Native Trees, Shrubs, and Woody Vines of Dallas County|Norma J Stillwell|1939|_theData|1
41520|58720-0.txt|Odette|Ronald Firbank|1905|_theData|1
41553|58757-0.txt|Chats on Old Silver|Arthur Hayden|1917|_theData|1
41565|58770-0.txt|Beryl of the Biplane|William le Queux|1918|_theData|1
41576|58785-0.txt|The Gray Angels|Nalbro Bartley|1920|_theData|1
41578|58787-0.txt|The Elements of Child-protection|Sigmund Engel|1912|_theData|1
41584|58796-0.txt|Through the Wheat|Thomas Boyd|1923|_theData|1
41587|58799-8.txt|History of the Australian Bushrangers|George E Boxall|1924|_theData|1
41600|58817-8.txt|The Praying Skipper, and Other Stories|Ralph Delahaye Paine|1906|_theData|2
41603|58820-0.txt|Whose Body?|Dorothy L Sayers|1970|_theData|1
41611|5883.txt|The Flying Saucers are Real|Donald Keyhoe|1950|_theData|1
41613|58831-0.txt|Cordova; A city of the Moors|Albert F Calvert|1907|_theData|1
41620|58838-8.txt|The King's Ring|Zacharias Topelius|1901|_theData|1
41624|58842-0.txt|Improved Queen-Rearing|Henry Alley|1908|_theData|1
41650|58870-0.txt|The Midlander|Booth Tarkington|1923|_theData|1
41651|58871-0.txt|My Musical Life|Walter Damrosch|1923|_theData|1
41680|58900-8.txt|Where Animals Talk|Robert Hamill Nassau|1912|_theData|1
41693|58914-0.txt|The White Eagle of Poland|E F Benson|1918|_theData|1
41694|58915-0.txt|Voyage to Jupiter|David Morrison|1980|_theData|1
41695|58918-0.txt|Vaccination a Delusion|Alfred Russel Wallace|1901|_theData|1
41700|58922-0.txt|Scotts Bluff National Monument, Nebraska|Merrill J Mattes|1958|_theData|2
41711|58932-0.txt|A Vagabond in the Caucasus|Stephen Graham|1911|_theData|1
41716|58938-0.txt|English Hours|Henry James|1905|_theData|1
41728|58950-0.txt|The Tale of the Spinning Wheel|Elizabeth Cynthia Barney Buel|1903|_theData|1
41735|58958-0.txt|Horse Training by Modern Methods|Allan Melvill Pope|1912|_theData|1
41741|58964-0.txt|Roadtown|Edgar Chambless|1910|_theData|1
41748|58970-0.txt|Handbook of German Idioms|Marcus Bachman Lambert|1910|_theData|1
41751|58973-0.txt|Shackleton's Last Voyage|Frank Wild|1923|_theData|1
41772|58996-8.txt|The story of Coventry|Mary Dormer Harris|1911|_theData|1
41774|58998-0.txt|The Church, the Falling Away, and the Restoration|James Walter Shepherd|1929|_theData|2
41775|59.txt|A Discourse on Method|René Descartes|1916|_theData|1
41779|59002-0.txt|Outdoor Life and Indian Stories|Edward Sylvester Ellis|1912|_theData|1
41781|59004-0.txt|Burgess Unabridged|Gelett Burgess|1914|_theData|1
41794|59016-0.txt|Post Exchange Methods|Paul D Bunker|1915|_theData|1
41801|59022-0.txt|Myself when Young|Alexander Raban Alec Waugh|1923|_theData|1
